source,periodType,date,instrument,period,price,ws
OCEAN,Months,2025-07-24,TD20,2025-07-01,13.86,81.65
OCEAN,Months,2025-07-24,TD20,2025-08-01,13.41,79.0
OCEAN,Months,2025-07-24,TD20,2025-09-01,13.58,80.0
OCEAN,Spot,2025-07-24,TD22,2025-07-01,25.93,7.0
OCEAN,Balmo,2025-07-24,TD22,2025-07-01,26.4741,7.148
OCEAN,Months,2025-07-24,TD22,2025-07-01,26.7407,7.22
OCEAN,Months,2025-07-24,TD22,2025-08-01,26.1111,7.05
OCEAN,Months,2025-07-24,TD22,2025-09-01,25.5556,6.9
OCEAN,Spot,2025-07-24,TD25,2025-07-01,23.9,110.99
OCEAN,Balmo,2025-07-24,TD25,2025-07-01,25.14,116.77
OCEAN,Months,2025-07-24,TD25,2025-07-01,26.48,122.99
OCEAN,Months,2025-07-24,TD25,2025-08-01,27.99,129.99
OCEAN,Months,2025-07-24,TD25,2025-09-01,27.13,125.99
OCEAN,Months,2025-07-24,TD3C,2025-10-01,13.49,62.5
OCEAN,Months,2025-07-24,TD3C,2025-11-01,13.49,62.5
OCEAN,Months,2025-07-24,TD3C,2025-12-01,13.49,62.5
OCEAN,Months,2025-07-24,TD3C,2026-01-01,12.5,57.92
OCEAN,Months,2025-07-24,TD3C,2026-02-01,12.5,57.92
OCEAN,Months,2025-07-24,TD3C,2026-03-01,12.5,57.92
OCEAN,Months,2025-07-24,TD3C,2026-04-01,11.9,55.14
OCEAN,Months,2025-07-24,TD3C,2026-05-01,11.9,55.14
OCEAN,Months,2025-07-24,TD3C,2026-06-01,11.9,55.14
OCEAN,Months,2025-07-24,TD20,2025-10-01,14.94,88.0
OCEAN,Months,2025-07-24,TD20,2025-11-01,14.94,88.0
OCEAN,Months,2025-07-24,TD20,2025-12-01,14.94,88.0
OCEAN,Months,2025-07-24,TD20,2026-01-01,14.08,82.92
OCEAN,Months,2025-07-24,TD20,2026-02-01,14.08,82.92
OCEAN,Months,2025-07-24,TD20,2026-03-01,14.08,82.92
OCEAN,Months,2025-07-24,TD20,2026-04-01,12.05,70.97
OCEAN,Months,2025-07-24,TD20,2026-05-01,12.05,70.97
OCEAN,Months,2025-07-24,TD20,2026-06-01,12.05,70.97
OCEAN,Months,2025-07-24,TD22,2025-10-01,29.6296,8.0
OCEAN,Months,2025-07-24,TD22,2025-11-01,29.6296,8.0
OCEAN,Months,2025-07-24,TD22,2025-12-01,29.6296,8.0
OCEAN,Months,2025-07-24,TD22,2026-01-01,26.8519,7.25
OCEAN,Months,2025-07-24,TD22,2026-02-01,26.8519,7.25
OCEAN,Months,2025-07-24,TD22,2026-03-01,26.8519,7.25
OCEAN,Months,2025-07-24,TD22,2026-04-01,25.5556,6.9
OCEAN,Months,2025-07-24,TD22,2026-05-01,25.5556,6.9
OCEAN,Months,2025-07-24,TD22,2026-06-01,25.5556,6.9
OCEAN,Months,2025-07-24,TD25,2025-10-01,28.96,134.49
OCEAN,Months,2025-07-24,TD25,2025-11-01,28.96,134.49
OCEAN,Months,2025-07-24,TD25,2025-12-01,28.96,134.49
OCEAN,Months,2025-07-24,TD25,2026-01-01,26.73,124.15
OCEAN,Months,2025-07-24,TD25,2026-02-01,26.73,124.15
OCEAN,Months,2025-07-24,TD25,2026-03-01,26.73,124.15
OCEAN,Months,2025-07-24,TD25,2026-04-01,24.08,111.84
OCEAN,Months,2025-07-24,TD25,2026-05-01,24.08,111.84
OCEAN,Months,2025-07-24,TD25,2026-06-01,24.08,111.84
OCEAN,Months,2025-07-24,TD3C,2026-07-01,11.65,53.99
OCEAN,Months,2025-07-24,TD3C,2026-08-01,11.65,53.99
OCEAN,Months,2025-07-24,TD3C,2026-09-01,11.65,53.99
OCEAN,Months,2025-07-24,TD3C,2026-10-01,11.65,53.99
OCEAN,Months,2025-07-24,TD3C,2026-11-01,11.65,53.99
OCEAN,Months,2025-07-24,TD3C,2026-12-01,11.65,53.99
OCEAN,Months,2025-07-24,TD3C,2027-01-01,11.0,50.97
OCEAN,Months,2025-07-24,TD3C,2027-02-01,11.0,50.97
OCEAN,Months,2025-07-24,TD3C,2027-03-01,11.0,50.97
OCEAN,Months,2025-07-24,TD3C,2027-04-01,11.0,50.97
OCEAN,Months,2025-07-24,TD3C,2027-05-01,11.0,50.97
OCEAN,Months,2025-07-24,TD3C,2027-06-01,11.0,50.97
OCEAN,Months,2025-07-24,TD3C,2027-07-01,11.0,50.97
OCEAN,Months,2025-07-24,TD3C,2027-08-01,11.0,50.97
OCEAN,Months,2025-07-24,TD3C,2027-09-01,11.0,50.97
OCEAN,Months,2025-07-24,TD3C,2027-10-01,11.0,50.97
OCEAN,Months,2025-07-24,TD3C,2027-11-01,11.0,50.97
OCEAN,Months,2025-07-24,TD3C,2027-12-01,11.0,50.97
OCEAN,Months,2025-07-24,TD20,2026-07-01,12.57,74.03
OCEAN,Months,2025-07-24,TD20,2026-08-01,12.57,74.03
OCEAN,Months,2025-07-24,TD20,2026-09-01,12.57,74.03
OCEAN,Months,2025-07-24,TD20,2026-10-01,12.57,74.03
OCEAN,Months,2025-07-24,TD20,2026-11-01,12.57,74.03
OCEAN,Months,2025-07-24,TD20,2026-12-01,12.57,74.03
OCEAN,Months,2025-07-24,TD20,2027-01-01,11.5,67.73
OCEAN,Months,2025-07-24,TD20,2027-02-01,11.5,67.73
OCEAN,Months,2025-07-24,TD20,2027-03-01,11.5,67.73
OCEAN,Months,2025-07-24,TD20,2027-04-01,11.5,67.73
OCEAN,Months,2025-07-24,TD20,2027-05-01,11.5,67.73
OCEAN,Months,2025-07-24,TD20,2027-06-01,11.5,67.73
OCEAN,Months,2025-07-24,TD20,2027-07-01,11.5,67.73
OCEAN,Months,2025-07-24,TD20,2027-08-01,11.5,67.73
OCEAN,Months,2025-07-24,TD20,2027-09-01,11.5,67.73
OCEAN,Months,2025-07-24,TD20,2027-10-01,11.5,67.73
OCEAN,Months,2025-07-24,TD20,2027-11-01,11.5,67.73
OCEAN,Months,2025-07-24,TD20,2027-12-01,11.5,67.73
OCEAN,Months,2025-07-24,TD22,2026-07-01,25.9259,7.0
OCEAN,Months,2025-07-24,TD22,2026-08-01,25.9259,7.0
OCEAN,Months,2025-07-24,TD22,2026-09-01,25.9259,7.0
OCEAN,Months,2025-07-24,TD22,2026-10-01,25.9259,7.0
OCEAN,Months,2025-07-24,TD22,2026-11-01,25.9259,7.0
OCEAN,Months,2025-07-24,TD22,2026-12-01,25.9259,7.0
OCEAN,Months,2025-07-24,TD22,2027-01-01,24.4444,6.6
OCEAN,Months,2025-07-24,TD22,2027-02-01,24.4444,6.6
OCEAN,Months,2025-07-24,TD22,2027-03-01,24.4444,6.6
OCEAN,Months,2025-07-24,TD22,2027-04-01,24.4444,6.6
OCEAN,Months,2025-07-24,TD22,2027-05-01,24.4444,6.6
OCEAN,Months,2025-07-24,TD22,2027-06-01,24.4444,6.6
OCEAN,Months,2025-07-24,TD22,2027-07-01,24.4444,6.6
OCEAN,Months,2025-07-24,TD22,2027-08-01,24.4444,6.6
OCEAN,Months,2025-07-24,TD22,2027-09-01,24.4444,6.6
OCEAN,Months,2025-07-24,TD22,2027-10-01,24.4444,6.6
OCEAN,Months,2025-07-24,TD22,2027-11-01,24.4444,6.6
OCEAN,Months,2025-07-24,TD22,2027-12-01,24.4444,6.6
OCEAN,Months,2025-07-24,TD25,2026-07-01,24.13,112.07
OCEAN,Months,2025-07-24,TD25,2026-08-01,24.13,112.07
OCEAN,Months,2025-07-24,TD25,2026-09-01,24.13,112.07
OCEAN,Months,2025-07-24,TD25,2026-10-01,24.13,112.07
OCEAN,Months,2025-07-24,TD25,2026-11-01,24.13,112.07
OCEAN,Months,2025-07-24,TD25,2026-12-01,24.13,112.07
OCEAN,Months,2025-07-24,TD25,2027-01-01,22.73,105.57
OCEAN,Months,2025-07-24,TD25,2027-02-01,22.73,105.57
OCEAN,Months,2025-07-24,TD25,2027-03-01,22.73,105.57
OCEAN,Months,2025-07-24,TD25,2027-04-01,22.73,105.57
OCEAN,Months,2025-07-24,TD25,2027-05-01,22.73,105.57
OCEAN,Months,2025-07-24,TD25,2027-06-01,22.73,105.57
OCEAN,Months,2025-07-24,TD25,2027-07-01,22.73,105.57
OCEAN,Months,2025-07-24,TD25,2027-08-01,22.73,105.57
OCEAN,Months,2025-07-24,TD25,2027-09-01,22.73,105.57
OCEAN,Months,2025-07-24,TD25,2027-10-01,22.73,105.57
OCEAN,Months,2025-07-24,TD25,2027-11-01,22.73,105.57
OCEAN,Months,2025-07-24,TD25,2027-12-01,22.73,105.57
OCEAN,Spot,2025-07-25,TD3C,2025-07-01,9.8177,45.5
OCEAN,Balmo,2025-07-25,TD3C,2025-07-01,10.27,47.58
OCEAN,Months,2025-07-25,TD3C,2025-07-01,10.67,49.45
OCEAN,Months,2025-07-25,TD3C,2025-08-01,11.44,53.0
OCEAN,Months,2025-07-25,TD3C,2025-09-01,12.08,56.0
OCEAN,Spot,2025-07-25,TD20,2025-07-01,13.0418,76.83
OCEAN,Balmo,2025-07-25,TD20,2025-07-01,13.29,78.24
OCEAN,Months,2025-07-25,TD20,2025-07-01,13.86,81.65
OCEAN,Months,2025-07-25,TD20,2025-08-01,13.41,79.0
OCEAN,Months,2025-07-25,TD20,2025-09-01,13.58,80.0
OCEAN,Spot,2025-07-25,TD22,2025-07-01,25.93,7.0
OCEAN,Balmo,2025-07-25,TD22,2025-07-01,26.6111,7.185
OCEAN,Months,2025-07-25,TD22,2025-07-01,26.7407,7.22
OCEAN,Months,2025-07-25,TD22,2025-08-01,26.1111,7.05
OCEAN,Months,2025-07-25,TD22,2025-09-01,25.5556,6.9
OCEAN,Spot,2025-07-25,TD25,2025-07-01,23.87,110.86
OCEAN,Balmo,2025-07-25,TD25,2025-07-01,24.13,112.06
OCEAN,Months,2025-07-25,TD25,2025-07-01,26.24,121.86
OCEAN,Months,2025-07-25,TD25,2025-08-01,27.96,129.86
OCEAN,Months,2025-07-25,TD25,2025-09-01,27.53,127.86
OCEAN,Months,2025-07-25,TD3C,2025-10-01,13.7,63.5
OCEAN,Months,2025-07-25,TD3C,2025-11-01,13.7,63.5
OCEAN,Months,2025-07-25,TD3C,2025-12-01,13.7,63.5
OCEAN,Months,2025-07-25,TD3C,2026-01-01,12.5,57.92
OCEAN,Months,2025-07-25,TD3C,2026-02-01,12.5,57.92
OCEAN,Months,2025-07-25,TD3C,2026-03-01,12.5,57.92
OCEAN,Months,2025-07-25,TD3C,2026-04-01,11.9,55.14
OCEAN,Months,2025-07-25,TD3C,2026-05-01,11.9,55.14
OCEAN,Months,2025-07-25,TD3C,2026-06-01,11.9,55.14
OCEAN,Months,2025-07-25,TD20,2025-10-01,14.94,88.0
OCEAN,Months,2025-07-25,TD20,2025-11-01,14.94,88.0
OCEAN,Months,2025-07-25,TD20,2025-12-01,14.94,88.0
OCEAN,Months,2025-07-25,TD20,2026-01-01,14.08,82.92
OCEAN,Months,2025-07-25,TD20,2026-02-01,14.08,82.92
OCEAN,Months,2025-07-25,TD20,2026-03-01,14.08,82.92
OCEAN,Months,2025-07-25,TD20,2026-04-01,12.05,70.97
OCEAN,Months,2025-07-25,TD20,2026-05-01,12.05,70.97
OCEAN,Months,2025-07-25,TD20,2026-06-01,12.05,70.97
OCEAN,Months,2025-07-25,TD22,2025-10-01,29.6296,8.0
OCEAN,Months,2025-07-25,TD22,2025-11-01,29.6296,8.0
OCEAN,Months,2025-07-25,TD22,2025-12-01,29.6296,8.0
OCEAN,Months,2025-07-25,TD22,2026-01-01,26.8519,7.25
OCEAN,Months,2025-07-25,TD22,2026-02-01,26.8519,7.25
OCEAN,Months,2025-07-25,TD22,2026-03-01,26.8519,7.25
OCEAN,Months,2025-07-25,TD22,2026-04-01,25.5556,6.9
OCEAN,Months,2025-07-25,TD22,2026-05-01,25.5556,6.9
OCEAN,Months,2025-07-25,TD22,2026-06-01,25.5556,6.9
OCEAN,Months,2025-07-25,TD25,2025-10-01,29.25,135.86
OCEAN,Months,2025-07-25,TD25,2025-11-01,29.25,135.86
OCEAN,Months,2025-07-25,TD25,2025-12-01,29.25,135.86
OCEAN,Months,2025-07-25,TD25,2026-01-01,26.49,123.04
OCEAN,Months,2025-07-25,TD25,2026-02-01,26.49,123.04
OCEAN,Months,2025-07-25,TD25,2026-03-01,26.49,123.04
OCEAN,Months,2025-07-25,TD25,2026-04-01,23.49,109.1
OCEAN,Months,2025-07-25,TD25,2026-05-01,23.49,109.1
OCEAN,Months,2025-07-25,TD25,2026-06-01,23.49,109.1
OCEAN,Months,2025-07-25,TD3C,2026-07-01,11.65,53.99
OCEAN,Months,2025-07-25,TD3C,2026-08-01,11.65,53.99
OCEAN,Months,2025-07-25,TD3C,2026-09-01,11.65,53.99
OCEAN,Months,2025-07-25,TD3C,2026-10-01,11.65,53.99
OCEAN,Months,2025-07-25,TD3C,2026-11-01,11.65,53.99
OCEAN,Months,2025-07-25,TD3C,2026-12-01,11.65,53.99
OCEAN,Months,2025-07-25,TD3C,2027-01-01,11.0,50.97
OCEAN,Months,2025-07-25,TD3C,2027-02-01,11.0,50.97
OCEAN,Months,2025-07-25,TD3C,2027-03-01,11.0,50.97
OCEAN,Months,2025-07-25,TD3C,2027-04-01,11.0,50.97
OCEAN,Months,2025-07-25,TD3C,2027-05-01,11.0,50.97
OCEAN,Months,2025-07-25,TD3C,2027-06-01,11.0,50.97
OCEAN,Months,2025-07-25,TD3C,2027-07-01,11.0,50.97
OCEAN,Months,2025-07-25,TD3C,2027-08-01,11.0,50.97
OCEAN,Months,2025-07-25,TD3C,2027-09-01,11.0,50.97
OCEAN,Months,2025-07-25,TD3C,2027-10-01,11.0,50.97
OCEAN,Months,2025-07-25,TD3C,2027-11-01,11.0,50.97
OCEAN,Months,2025-07-25,TD3C,2027-12-01,11.0,50.97
OCEAN,Months,2025-07-25,TD20,2026-07-01,12.57,74.03
OCEAN,Months,2025-07-25,TD20,2026-08-01,12.57,74.03
OCEAN,Months,2025-07-25,TD20,2026-09-01,12.57,74.03
OCEAN,Months,2025-07-25,TD20,2026-10-01,12.57,74.03
OCEAN,Months,2025-07-25,TD20,2026-11-01,12.57,74.03
OCEAN,Months,2025-07-25,TD20,2026-12-01,12.57,74.03
OCEAN,Months,2025-07-25,TD20,2027-01-01,11.5,67.73
OCEAN,Months,2025-07-25,TD20,2027-02-01,11.5,67.73
OCEAN,Months,2025-07-25,TD20,2027-03-01,11.5,67.73
OCEAN,Months,2025-07-25,TD20,2027-04-01,11.5,67.73
OCEAN,Months,2025-07-25,TD20,2027-05-01,11.5,67.73
OCEAN,Months,2025-07-25,TD20,2027-06-01,11.5,67.73
OCEAN,Months,2025-07-25,TD20,2027-07-01,11.5,67.73
OCEAN,Months,2025-07-25,TD20,2027-08-01,11.5,67.73
OCEAN,Months,2025-07-25,TD20,2027-09-01,11.5,67.73
OCEAN,Months,2025-07-25,TD20,2027-10-01,11.5,67.73
OCEAN,Months,2025-07-25,TD20,2027-11-01,11.5,67.73
OCEAN,Months,2025-07-25,TD20,2027-12-01,11.5,67.73
OCEAN,Months,2025-07-25,TD22,2026-07-01,25.9259,7.0
OCEAN,Months,2025-07-25,TD22,2026-08-01,25.9259,7.0
OCEAN,Months,2025-07-25,TD22,2026-09-01,25.9259,7.0
OCEAN,Months,2025-07-25,TD22,2026-10-01,25.9259,7.0
OCEAN,Months,2025-07-25,TD22,2026-11-01,25.9259,7.0
OCEAN,Months,2025-07-25,TD22,2026-12-01,25.9259,7.0
OCEAN,Months,2025-07-25,TD22,2027-01-01,24.4444,6.6
OCEAN,Months,2025-07-25,TD22,2027-02-01,24.4444,6.6
OCEAN,Months,2025-07-25,TD22,2027-03-01,24.4444,6.6
OCEAN,Months,2025-07-25,TD22,2027-04-01,24.4444,6.6
OCEAN,Months,2025-07-25,TD22,2027-05-01,24.4444,6.6
OCEAN,Months,2025-07-25,TD22,2027-06-01,24.4444,6.6
OCEAN,Months,2025-07-25,TD22,2027-07-01,24.4444,6.6
OCEAN,Months,2025-07-25,TD22,2027-08-01,24.4444,6.6
OCEAN,Months,2025-07-25,TD22,2027-09-01,24.4444,6.6
OCEAN,Months,2025-07-25,TD22,2027-10-01,24.4444,6.6
OCEAN,Months,2025-07-25,TD22,2027-11-01,24.4444,6.6
OCEAN,Months,2025-07-25,TD22,2027-12-01,24.4444,6.6
OCEAN,Months,2025-07-25,TD25,2026-07-01,24.09,111.89
OCEAN,Months,2025-07-25,TD25,2026-08-01,24.09,111.89
OCEAN,Months,2025-07-25,TD25,2026-09-01,24.09,111.89
OCEAN,Months,2025-07-25,TD25,2026-10-01,24.09,111.89
OCEAN,Months,2025-07-25,TD25,2026-11-01,24.09,111.89
OCEAN,Months,2025-07-25,TD25,2026-12-01,24.09,111.89
OCEAN,Months,2025-07-25,TD25,2027-01-01,22.69,105.39
OCEAN,Months,2025-07-25,TD25,2027-02-01,22.69,105.39
OCEAN,Months,2025-07-25,TD25,2027-03-01,22.69,105.39
OCEAN,Months,2025-07-25,TD25,2027-04-01,22.69,105.39
OCEAN,Months,2025-07-25,TD25,2027-05-01,22.69,105.39
OCEAN,Months,2025-07-25,TD25,2027-06-01,22.69,105.39
OCEAN,Months,2025-07-25,TD25,2027-07-01,22.69,105.39
OCEAN,Months,2025-07-25,TD25,2027-08-01,22.69,105.39
OCEAN,Months,2025-07-25,TD25,2027-09-01,22.69,105.39
OCEAN,Months,2025-07-25,TD25,2027-10-01,22.69,105.39
OCEAN,Months,2025-07-25,TD25,2027-11-01,22.69,105.39
OCEAN,Months,2025-07-25,TD25,2027-12-01,22.69,105.39
OCEAN,Spot,2025-07-28,TD3C,2025-07-01,9.4267,43.7
OCEAN,Balmo,2025-07-28,TD3C,2025-07-01,9.8,45.42
OCEAN,Months,2025-07-28,TD3C,2025-07-01,10.57,49.0
OCEAN,Months,2025-07-28,TD3C,2025-08-01,11.22,52.0
OCEAN,Months,2025-07-28,TD3C,2025-09-01,12.08,56.0
OCEAN,Spot,2025-07-28,TD20,2025-07-01,13.0837,77.06
OCEAN,Balmo,2025-07-28,TD20,2025-07-01,13.48,79.4
OCEAN,Months,2025-07-28,TD20,2025-07-01,13.88,81.75
OCEAN,Months,2025-07-28,TD20,2025-08-01,13.84,81.5
OCEAN,Months,2025-07-28,TD20,2025-09-01,14.18,83.5
OCEAN,Spot,2025-07-28,TD22,2025-07-01,25.0,6.75
OCEAN,Balmo,2025-07-28,TD22,2025-07-01,26.0617,7.0367
OCEAN,Months,2025-07-28,TD22,2025-07-01,26.5926,7.18
OCEAN,Months,2025-07-28,TD22,2025-08-01,26.1111,7.05
OCEAN,Months,2025-07-28,TD22,2025-09-01,25.5556,6.9
OCEAN,Spot,2025-07-28,TD25,2025-07-01,23.91,111.06
OCEAN,Balmo,2025-07-28,TD25,2025-07-01,26.08,121.16
OCEAN,Months,2025-07-28,TD25,2025-07-01,26.49,123.06
OCEAN,Months,2025-07-28,TD25,2025-08-01,29.08,135.06
OCEAN,Months,2025-07-28,TD25,2025-09-01,28.59,132.81
OCEAN,Months,2025-07-28,TD3C,2025-10-01,13.87,64.25
OCEAN,Months,2025-07-28,TD3C,2025-11-01,13.87,64.25
OCEAN,Months,2025-07-28,TD3C,2025-12-01,13.87,64.25
OCEAN,Months,2025-07-28,TD3C,2026-01-01,12.5,57.92
OCEAN,Months,2025-07-28,TD3C,2026-02-01,12.5,57.92
OCEAN,Months,2025-07-28,TD3C,2026-03-01,12.5,57.92
OCEAN,Months,2025-07-28,TD3C,2026-04-01,11.9,55.14
OCEAN,Months,2025-07-28,TD3C,2026-05-01,11.9,55.14
OCEAN,Months,2025-07-28,TD3C,2026-06-01,11.9,55.14
OCEAN,Months,2025-07-28,TD20,2025-10-01,15.28,90.0
OCEAN,Months,2025-07-28,TD20,2025-11-01,15.28,90.0
OCEAN,Months,2025-07-28,TD20,2025-12-01,15.28,90.0
OCEAN,Months,2025-07-28,TD20,2026-01-01,14.25,83.92
OCEAN,Months,2025-07-28,TD20,2026-02-01,14.25,83.92
OCEAN,Months,2025-07-28,TD20,2026-03-01,14.25,83.92
OCEAN,Months,2025-07-28,TD20,2026-04-01,12.05,70.97
OCEAN,Months,2025-07-28,TD20,2026-05-01,12.05,70.97
OCEAN,Months,2025-07-28,TD20,2026-06-01,12.05,70.97
OCEAN,Months,2025-07-28,TD22,2025-10-01,29.6296,8.0
OCEAN,Months,2025-07-28,TD22,2025-11-01,29.6296,8.0
OCEAN,Months,2025-07-28,TD22,2025-12-01,29.6296,8.0
OCEAN,Months,2025-07-28,TD22,2026-01-01,26.8519,7.25
OCEAN,Months,2025-07-28,TD22,2026-02-01,26.8519,7.25
OCEAN,Months,2025-07-28,TD22,2026-03-01,26.8519,7.25
OCEAN,Months,2025-07-28,TD22,2026-04-01,25.5556,6.9
OCEAN,Months,2025-07-28,TD22,2026-05-01,25.5556,6.9
OCEAN,Months,2025-07-28,TD22,2026-06-01,25.5556,6.9
OCEAN,Months,2025-07-28,TD25,2025-10-01,30.15,140.06
OCEAN,Months,2025-07-28,TD25,2025-11-01,30.15,140.06
OCEAN,Months,2025-07-28,TD25,2025-12-01,30.15,140.06
OCEAN,Months,2025-07-28,TD25,2026-01-01,26.65,123.78
OCEAN,Months,2025-07-28,TD25,2026-02-01,26.65,123.78
OCEAN,Months,2025-07-28,TD25,2026-03-01,26.65,123.78
OCEAN,Months,2025-07-28,TD25,2026-04-01,23.75,110.31
OCEAN,Months,2025-07-28,TD25,2026-05-01,23.75,110.31
OCEAN,Months,2025-07-28,TD25,2026-06-01,23.75,110.31
OCEAN,Months,2025-07-28,TD3C,2026-07-01,11.75,54.45
OCEAN,Months,2025-07-28,TD3C,2026-08-01,11.75,54.45
OCEAN,Months,2025-07-28,TD3C,2026-09-01,11.75,54.45
OCEAN,Months,2025-07-28,TD3C,2026-10-01,11.75,54.45
OCEAN,Months,2025-07-28,TD3C,2026-11-01,11.75,54.45
OCEAN,Months,2025-07-28,TD3C,2026-12-01,11.75,54.45
OCEAN,Months,2025-07-28,TD3C,2027-01-01,11.0,50.97
OCEAN,Months,2025-07-28,TD3C,2027-02-01,11.0,50.97
OCEAN,Months,2025-07-28,TD3C,2027-03-01,11.0,50.97
OCEAN,Months,2025-07-28,TD3C,2027-04-01,11.0,50.97
OCEAN,Months,2025-07-28,TD3C,2027-05-01,11.0,50.97
OCEAN,Months,2025-07-28,TD3C,2027-06-01,11.0,50.97
OCEAN,Months,2025-07-28,TD3C,2027-07-01,11.0,50.97
OCEAN,Months,2025-07-28,TD3C,2027-08-01,11.0,50.97
OCEAN,Months,2025-07-28,TD3C,2027-09-01,11.0,50.97
OCEAN,Months,2025-07-28,TD3C,2027-10-01,11.0,50.97
OCEAN,Months,2025-07-28,TD3C,2027-11-01,11.0,50.97
OCEAN,Months,2025-07-28,TD3C,2027-12-01,11.0,50.97
OCEAN,Months,2025-07-28,TD20,2026-07-01,12.57,74.03
OCEAN,Months,2025-07-28,TD20,2026-08-01,12.57,74.03
OCEAN,Months,2025-07-28,TD20,2026-09-01,12.57,74.03
OCEAN,Months,2025-07-28,TD20,2026-10-01,12.57,74.03
OCEAN,Months,2025-07-28,TD20,2026-11-01,12.57,74.03
OCEAN,Months,2025-07-28,TD20,2026-12-01,12.57,74.03
OCEAN,Months,2025-07-28,TD20,2027-01-01,11.5,67.73
OCEAN,Months,2025-07-28,TD20,2027-02-01,11.5,67.73
OCEAN,Months,2025-07-28,TD20,2027-03-01,11.5,67.73
OCEAN,Months,2025-07-28,TD20,2027-04-01,11.5,67.73
OCEAN,Months,2025-07-28,TD20,2027-05-01,11.5,67.73
OCEAN,Months,2025-07-28,TD20,2027-06-01,11.5,67.73
OCEAN,Months,2025-07-28,TD20,2027-07-01,11.5,67.73
OCEAN,Months,2025-07-28,TD20,2027-08-01,11.5,67.73
OCEAN,Months,2025-07-28,TD20,2027-09-01,11.5,67.73
OCEAN,Months,2025-07-28,TD20,2027-10-01,11.5,67.73
OCEAN,Months,2025-07-28,TD20,2027-11-01,11.5,67.73
OCEAN,Months,2025-07-28,TD20,2027-12-01,11.5,67.73
OCEAN,Months,2025-07-28,TD22,2026-07-01,25.9259,7.0
OCEAN,Months,2025-07-28,TD22,2026-08-01,25.9259,7.0
OCEAN,Months,2025-07-28,TD22,2026-09-01,25.9259,7.0
OCEAN,Months,2025-07-28,TD22,2026-10-01,25.9259,7.0
OCEAN,Months,2025-07-28,TD22,2026-11-01,25.9259,7.0
OCEAN,Months,2025-07-28,TD22,2026-12-01,25.9259,7.0
OCEAN,Months,2025-07-28,TD22,2027-01-01,24.4444,6.6
OCEAN,Months,2025-07-28,TD22,2027-02-01,24.4444,6.6
OCEAN,Months,2025-07-28,TD22,2027-03-01,24.4444,6.6
OCEAN,Months,2025-07-28,TD22,2027-04-01,24.4444,6.6
OCEAN,Months,2025-07-28,TD22,2027-05-01,24.4444,6.6
OCEAN,Months,2025-07-28,TD22,2027-06-01,24.4444,6.6
OCEAN,Months,2025-07-28,TD22,2027-07-01,24.4444,6.6
OCEAN,Months,2025-07-28,TD22,2027-08-01,24.4444,6.6
OCEAN,Months,2025-07-28,TD22,2027-09-01,24.4444,6.6
OCEAN,Months,2025-07-28,TD22,2027-10-01,24.4444,6.6
OCEAN,Months,2025-07-28,TD22,2027-11-01,24.4444,6.6
OCEAN,Months,2025-07-28,TD22,2027-12-01,24.4444,6.6
OCEAN,Months,2025-07-28,TD25,2026-07-01,24.25,112.63
OCEAN,Months,2025-07-28,TD25,2026-08-01,24.25,112.63
OCEAN,Months,2025-07-28,TD25,2026-09-01,24.25,112.63
OCEAN,Months,2025-07-28,TD25,2026-10-01,24.25,112.63
OCEAN,Months,2025-07-28,TD25,2026-11-01,24.25,112.63
OCEAN,Months,2025-07-28,TD25,2026-12-01,24.25,112.63
OCEAN,Months,2025-07-28,TD25,2027-01-01,22.75,105.67
OCEAN,Months,2025-07-28,TD25,2027-02-01,22.75,105.67
OCEAN,Months,2025-07-28,TD25,2027-03-01,22.75,105.67
OCEAN,Months,2025-07-28,TD25,2027-04-01,22.75,105.67
OCEAN,Months,2025-07-28,TD25,2027-05-01,22.75,105.67
OCEAN,Months,2025-07-28,TD25,2027-06-01,22.75,105.67
OCEAN,Months,2025-07-28,TD25,2027-07-01,22.75,105.67
OCEAN,Months,2025-07-28,TD25,2027-08-01,22.75,105.67
OCEAN,Months,2025-07-28,TD25,2027-09-01,22.75,105.67
OCEAN,Months,2025-07-28,TD25,2027-10-01,22.75,105.67
OCEAN,Months,2025-07-28,TD25,2027-11-01,22.75,105.67
OCEAN,Months,2025-07-28,TD25,2027-12-01,22.75,105.67
OCEAN,Spot,2025-07-29,TD3C,2025-07-01,9.3979,43.55
OCEAN,Balmo,2025-07-29,TD3C,2025-07-01,9.38,43.48
OCEAN,Months,2025-07-29,TD3C,2025-07-01,10.52,48.75
OCEAN,Months,2025-07-29,TD3C,2025-08-01,11.65,54.0
OCEAN,Months,2025-07-29,TD3C,2025-09-01,12.3,57.0
OCEAN,Spot,2025-07-29,TD20,2025-07-01,13.2195,77.86
OCEAN,Balmo,2025-07-29,TD20,2025-07-01,13.61,80.18
OCEAN,Months,2025-07-29,TD20,2025-07-01,13.88,81.75
OCEAN,Months,2025-07-29,TD20,2025-08-01,14.18,83.5
OCEAN,Months,2025-07-29,TD20,2025-09-01,14.6,86.0
OCEAN,Spot,2025-07-29,TD22,2025-07-01,24.81,6.7
OCEAN,Balmo,2025-07-29,TD22,2025-07-01,25.0556,6.765
OCEAN,Months,2025-07-29,TD22,2025-07-01,26.4444,7.14
OCEAN,Months,2025-07-29,TD22,2025-08-01,26.1111,7.05
OCEAN,Months,2025-07-29,TD22,2025-09-01,25.5556,6.9
